Course Name,Department,CourseNum,SectionNum,Days,StartTime,EndTime,Asynch
AFRICAN-AM LIT POST-1930,AFST,339,500,MWF,11:30 AM,12:20 PM,False
AFRICANA PHILOSOPHY,AFST,352,501,TR,11:10 AM,12:25 PM,False
AFRICANA LIT & CULTURE,AFST,393,500,TR,9:35 AM,10:50 AM,False
AFRICANA CINEMA,AFST,398,500,MW,5:45 PM,7:00 PM,False
COMM & BLACK FREEDOM DREAMS,AFST,425,900,TR,2:20 PM,3:35 PM,False
SEMINAR IN AFRICANA STDY,AFST,481,500,T,5:30 PM,8:20 PM,False
DIRECTED STUDIES,AFST,485,524,MWF,1:50 PM,2:40 PM,False
METHODS INQUIRY AFR STDY,AFST,601,600,T,5:30 PM,8:20 PM,False
INTRO TO AG & LIFE SCI COMM,AGCJ,105,500,MWF,12:40 PM,1:30 PM,False
INTRO TO AG & LIFE SCI COMM,AGCJ,105,501,MWF,12:40 PM,1:30 PM,False
MEDIA CONCEPTS AG & LIFE SCI,AGCJ,281,500,MWF,10:20 AM,11:10 AM,False
THEORY & PRAC PR AG & LIFE SCI,AGCJ,306,599,,,,True
THEORY & PRAC PR AG & LIFE SCI,AGCJ,306,700,,,,True
DESIGN FOR AG MEDIA,AGCJ,307,500,R,11:10 AM,12:25 PM,False
DESIGN FOR AG MEDIA,AGCJ,307,500,T,11:10 AM,12:25 PM,False
INTRO RES AG & LIFE SCI COMM,AGCJ,311,500,TR,2:20 PM,3:35 PM,False
EDITING IN AG & LIFE SCIENCES,AGCJ,312,501,TR,11:10 AM,12:25 PM,False
EDITING IN AG & LIFE SCIENCES,AGCJ,312,501,TR,9:35 AM,10:50 AM,False
MEDIA WRITING AG & LIFE SCI I,AGCJ,313,901,MW,11:30 AM,12:20 PM,False
MEDIA WRITING AG & LIFE SCI I,AGCJ,313,901,MW,9:10 AM,10:00 AM,False
MEDIA WRITING AG & LIFE SCI I,AGCJ,313,902,MW,12:40 PM,1:30 PM,False
MEDIA WRITING AG & LIFE SCI I,AGCJ,313,902,MW,9:10 AM,10:00 AM,False
MEDIA WRITING AG & LIFE SCI II,AGCJ,314,901,MW,11:30 AM,12:45 PM,False
MEDIA WRITING AG & LIFE SCI II,AGCJ,314,901,MW,8:00 AM,8:50 AM,False
MEDIA WRITING AG & LIFE SCI II,AGCJ,314,902,MW,1:50 PM,3:05 PM,False
MEDIA WRITING AG & LIFE SCI II,AGCJ,314,902,MW,8:00 AM,8:50 AM,False
RADIO BROADCASTING,AGCJ,366,501,R,12:45 PM,2:00 PM,False
RADIO BROADCASTING,AGCJ,366,501,T,12:45 PM,2:00 PM,False
SCI COMM PUB ENG AG & LIFE SCI,AGCJ,404,500,F,12:40 PM,3:40 PM,False
DESIGN & PUBLIC AG & LIFE SCI,AGCJ,405,501,F,9:10 AM,10:00 AM,False
DESIGN & PUBLIC AG & LIFE SCI,AGCJ,405,501,MW,9:10 AM,10:00 AM,False
AD COPY & DESIGN AG & LIFE SCI,AGCJ,408,500,F,10:20 AM,11:10 AM,False
AD COPY & DESIGN AG & LIFE SCI,AGCJ,408,500,MW,10:20 AM,11:10 AM,False
SEMINAR,AGCJ,481,501,TR,9:35 AM,10:50 AM,False
DIRECTED STUDIES,AGCJ,485,512,,,,True
DIRECTED STUDIES,AGCJ,485,515,,,,True
INTERNSHIP,AGCJ,494,516,,,,True
INTERNSHIP: IN-AB,AGCJ,494,566,,,,True
INTRO TO AG ECONOMICS,AGEC,105,504,TR,11:10 AM,12:25 PM,False
INTRO TO AG ECONOMICS,AGEC,105,505,TR,11:10 AM,12:25 PM,False
INTRO TO AG ECONOMICS,AGEC,105,506,TR,11:10 AM,12:25 PM,False
INTRO TO AG ECONOMICS,AGEC,105,701,,,,True
CRIT THINK & DEC MKNG AG ECON,AGEC,117,900,F,8:00 AM,8:50 AM,False
CRIT THINK & DEC MKNG AG ECON,AGEC,117,M90,T,11:10 AM,12:25 PM,False
FUNDMNTL AGRIFOOD SALES INDUST,AGEC,216,500,F,11:30 AM,12:20 PM,False
HNR-FUND OF AG ECON ANALYSIS,AGEC,217,201,W,9:10 AM,11:10 AM,False
HNR-FUND OF AG ECON ANALYSIS,AGEC,217,201,W,9:10 AM,11:10 AM,False
HNR-FUND OF AG ECON ANALYSIS,AGEC,217,201,MW,8:00 AM,8:50 AM,False
HNR-FUND OF AG ECON ANALYSIS,AGEC,217,204,F,12:40 PM,2:40 PM,False
HNR-FUND OF AG ECON ANALYSIS,AGEC,217,204,F,12:40 PM,2:40 PM,False
HNR-FUND OF AG ECON ANALYSIS,AGEC,217,204,MW,8:00 AM,8:50 AM,False
FUND OF AG ECON ANALYSIS,AGEC,217,501,W,9:10 AM,11:10 AM,False
FUND OF AG ECON ANALYSIS,AGEC,217,501,W,9:10 AM,11:10 AM,False
FUND OF AG ECON ANALYSIS,AGEC,217,501,MW,8:00 AM,8:50 AM,False
FUND OF AG ECON ANALYSIS,AGEC,217,502,R,4:00 PM,6:00 PM,False
FUND OF AG ECON ANALYSIS,AGEC,217,502,R,4:00 PM,6:00 PM,False
FUND OF AG ECON ANALYSIS,AGEC,217,502,MW,8:00 AM,8:50 AM,False
FUND OF AG ECON ANALYSIS,AGEC,217,503,F,10:20 AM,12:20 PM,False
FUND OF AG ECON ANALYSIS,AGEC,217,503,MW,8:00 AM,8:50 AM,False
FUND OF AG ECON ANALYSIS,AGEC,217,504,F,12:40 PM,2:40 PM,False
FUND OF AG ECON ANALYSIS,AGEC,217,504,F,12:40 PM,2:40 PM,False
FUND OF AG ECON ANALYSIS,AGEC,217,504,MW,8:00 AM,8:50 AM,False
SPTP: COFFEE VALUE CHAIN,AGEC,289,501,TR,2:20 PM,3:35 PM,False
RESEARCH,AGEC,291,501,,,,True
MKTG AG & FOOD PRODUCTS,AGEC,314,501,TR,8:00 AM,9:15 AM,False
MKTG AG & FOOD PRODUCTS,AGEC,314,502,TR,8:00 AM,9:15 AM,False
MKTG AG & FOOD PRODUCTS,AGEC,314,700,,,,True
MKTG AG & FOOD PRODUCTS,AGEC,314,M99,,,,True
FOOD & AGRI SALES,AGEC,315,501,MWF,9:10 AM,10:00 AM,False
FOOD & AGRI SALES,AGEC,315,503,MWF,10:20 AM,11:10 AM,False
CUSTOMER RELSHP AGRIFOOD SELL,AGEC,316,500,TR,9:35 AM,10:50 AM,False
HNR-ECON ANLYS FOR AGBU MGMT,AGEC,317,201,W,11:30 AM,12:45 PM,False
HNR-ECON ANLYS FOR AGBU MGMT,AGEC,317,201,TR,8:00 AM,9:15 AM,False
HNR-ECON ANLYS FOR AGBU MGMT,AGEC,317,202,W,1:00 PM,2:15 PM,False
HNR-ECON ANLYS FOR AGBU MGMT,AGEC,317,202,TR,8:00 AM,9:15 AM,False
ECON ANLYS FOR AGBU MGMT,AGEC,317,501,TR,8:00 AM,9:15 AM,False
ECON ANLYS FOR AGBU MGMT,AGEC,317,501,W,11:30 AM,12:45 PM,False
ECON ANLYS FOR AGBU MGMT,AGEC,317,502,W,1:00 PM,2:15 PM,False
ECON ANLYS FOR AGBU MGMT,AGEC,317,502,TR,8:00 AM,9:15 AM,False
ECON ANLYS FOR AGBU MGMT,AGEC,317,503,W,2:30 PM,3:45 PM,False
ECON ANLYS FOR AGBU MGMT,AGEC,317,503,TR,8:00 AM,9:15 AM,False
ECON ANLYS FOR AGBU MGMT,AGEC,317,504,TR,8:00 AM,9:15 AM,False
ECON ANLYS FOR AGBU MGMT,AGEC,317,504,W,4:00 PM,5:15 PM,False
AGBU ENTREPRENEUR BUDGETING,AGEC,324,502,,,,True
AGBU ENTREPRENEUR BUDGETING,AGEC,324,502,MW,2:00 PM,4:00 PM,False
PRIN FARM & RANCH MGMT,AGEC,325,501,,,,True
PRIN FARM & RANCH MGMT,AGEC,325,501,MWF,3:00 PM,3:50 PM,False
FINANCIAL MGMT IN AGRI,AGEC,330,500,TR,9:35 AM,10:50 AM,False
FINANCIAL MGMT IN AGRI,AGEC,330,700,,,,True
FINANCIAL MGMT IN AGRI,AGEC,330,M99,,,,True
HNR-AGRIBUSINESS MANAGEMENT,AGEC,340,201,TR,2:20 PM,3:35 PM,False
AGRIBUSINESS MANAGEMENT,AGEC,340,501,TR,2:20 PM,3:35 PM,False
AGRIBUSINESS MANAGEMENT,AGEC,340,M01,TR,12:45 PM,2:00 PM,False
FOOD & AGRICULTURAL LAW,AGEC,344,501,TR,8:00 AM,9:15 AM,False
FOOD & AGRICULTURAL LAW,AGEC,344,502,TR,8:00 AM,9:15 AM,False
HNR-ENV & NAT RESOURCE ECON,AGEC,350,200,MW,8:00 AM,8:50 AM,False
HNR-ENV & NAT RESOURCE ECON,AGEC,350,200,F,1:50 PM,2:40 PM,False
ENV & NAT RESOURCE ECON,AGEC,350,501,MW,8:00 AM,8:50 AM,False
ENV & NAT RESOURCE ECON,AGEC,350,501,F,1:50 PM,2:40 PM,False
ENV & NAT RESOURCE ECON,AGEC,350,502,MW,8:00 AM,8:50 AM,False
ENV & NAT RESOURCE ECON,AGEC,350,502,F,3:00 PM,3:50 PM,False
AGBU & FOOD MARKET ANLYS,AGEC,414,501,TR,8:00 AM,9:15 AM,False
AGBU & FOOD MARKET ANLYS,AGEC,414,501,,,,True
AGBU & FOOD MARKET ANLYS,AGEC,414,502,,,,True
AGBU & FOOD MARKET ANLYS,AGEC,414,502,TR,9:35 AM,10:50 AM,False
FOOD AGBU STRAT MKT PLAN,AGEC,415,500,MW,12:40 PM,1:30 PM,False
FOOD AGBU STRAT MKT PLAN,AGEC,415,500,F,12:40 PM,1:30 PM,False
SALES MGMT & ADV TECH PRO SELL,AGEC,416,501,TR,12:45 PM,2:00 PM,False
FOOD SECURITY CLIMATE CONFLICT,AGEC,420,500,TR,2:20 PM,3:35 PM,False
FOOD SECURITY CLIMATE CONFLICT,AGEC,420,M01,TR,2:20 PM,3:35 PM,False
LAND ECONOMICS,AGEC,422,599,TR,11:10 AM,12:25 PM,False
LAND ECONOMICS,AGEC,422,701,,,,True
AGBU ENTRE FINC ANALYSIS,AGEC,425,501,M,6:00 PM,8:15 PM,False
AGBU ENTRE FINC ANALYSIS,AGEC,425,501,M,6:00 PM,8:15 PM,False
AGBU ENTRE FINC ANALYSIS,AGEC,425,502,M,6:00 PM,8:15 PM,False
AGBU ENTRE FINC ANALYSIS,AGEC,425,502,M,6:00 PM,8:15 PM,False
AGBU ENTRE FINC ANALYSIS,AGEC,425,503,M,6:00 PM,8:15 PM,False
AGBU ENTRE FINC ANALYSIS,AGEC,425,503,M,6:00 PM,8:15 PM,False
AGRICULTURAL POLICY,AGEC,429,901,TR,12:45 PM,2:00 PM,False
AGRICULTURAL POLICY,AGEC,429,902,TR,12:45 PM,2:00 PM,False
HNR-AGRICULTURAL POLICY,AGEC,429,970,TR,12:45 PM,2:00 PM,False
HNR-MACROECONOMICS OF AGRI,AGEC,430,200,TR,9:35 AM,10:50 AM,False
MACROECONOMICS OF AGRI,AGEC,430,500,TR,9:35 AM,10:50 AM,False
CASES IN AGBUS FINANCE,AGEC,431,500,MWF,11:30 AM,12:20 PM,False
RURAL REAL EST & FINC AN,AGEC,432,598,,,,True
AGBU STRATEGIC ANALYSIS,AGEC,440,500,MWF,12:40 PM,1:30 PM,False
AGR COMMODITY FUTURES,AGEC,448,500,TR,2:20 PM,3:35 PM,False
INTERNATIONAL AGBU MKTG,AGEC,453,500,TR,11:10 AM,12:25 PM,False
ETHICS IN AGBU AND AGEC,AGEC,481,500,W,4:10 PM,5:00 PM,False
ETHICS IN AGBU AND AGEC,AGEC,481,M01,R,11:10 AM,12:25 PM,False
DIRECTED STUDIES,AGEC,485,500,,,,True
DIRECTED STUDIES,AGEC,485,502,,,,True
DIRECTED STUDIES,AGEC,485,504,,,,True
DIRECTED STUDIES,AGEC,485,505,,,,True
DIRECTED STUDIES,AGEC,485,540,,,,True
DIRECTED STUDIES: IN-AB,AGEC,485,558,,,,True
SPTP: ML & DATA SCI AGEC,AGEC,489,500,T,12:45 PM,2:00 PM,False
SPTP: ML & DATA SCI AGEC,AGEC,489,500,R,12:45 PM,2:00 PM,False
SPTP: APPRAISAL TOPICS,AGEC,489,501,MTWRF,8:00 AM,5:00 PM,False
HNR-RESEARCH,AGEC,491,202,,,,True
HNR-RESEARCH,AGEC,491,204,,,,True
HNR-RESEARCH,AGEC,491,503,,,,True
RESEARCH,AGEC,491,539,,,,True
INTL AGRBU INDUSTRY PRACTICES,AGEC,495,500,,,,True
COMM FUTURES & OPTIONS,AGEC,601,600,TR,3:55 PM,5:10 PM,False
NATURAL RESOURCE ECON,AGEC,604,600,TR,11:10 AM,12:25 PM,False
RRL RL EST APRSL ORGNT,AGEC,605,698,,,,True
WATER RESOURCE ECONOMICS,AGEC,606,601,TR,3:55 PM,5:10 PM,False
RESEARCH METHODOLOGY,AGEC,607,600,TR,2:20 PM,3:35 PM,False
FOOD SECURITY CLIMATE CONFLICT,AGEC,620,600,TR,2:20 PM,3:35 PM,False
AGBU ANLY & FORECASTING,AGEC,622,600,TR,9:45 AM,11:00 AM,False
ENVIRONMENT OF AGBUSINESS,AGEC,625,600,MW,4:10 PM,5:25 PM,False
OPER RSCH METH IN AG,AGEC,641,600,MW,4:10 PM,5:25 PM,False
DYN OPTIM IN AG AND APPL ECON,AGEC,642,600,MW,9:10 AM,10:45 AM,False
APPL ECMT MTDS AG RESOUR II,AGEC,662,600,TR,11:10 AM,12:25 PM,False
FRONTIERS MKTS&INFO ECON,AGEC,676,600,TR,11:10 AM,12:25 PM,False
FRONTIERS RES&ENVIR ECON,AGEC,677,600,TR,2:20 PM,3:35 PM,False
PROFESSIONAL INTRNSHIP,AGEC,684,602,,,,True
DIRECTED STUDIES,AGEC,685,605,,,,True
SPTP: AG AND DEVELOPMENT ECON,AGEC,689,601,MW,12:45 PM,2:00 PM,False
SPTP: AG POLICY AND RISKS,AGEC,689,602,W,2:00 PM,5:00 PM,False
SPTP: MIL & DATA SCI,AGEC,689,603,T,12:45 PM,2:00 PM,False
SPTP: MIL & DATA SCI,AGEC,689,603,R,12:45 PM,2:00 PM,False
RESEARCH,AGEC,691,602,,,,True
RESEARCH,AGEC,691,603,,,,True
RESEARCH,AGEC,691,606,,,,True
RESEARCH,AGEC,691,607,,,,True
RESEARCH,AGEC,691,609,,,,True
RESEARCH,AGEC,691,610,,,,True
RESEARCH,AGEC,691,611,,,,True
RESEARCH,AGEC,691,612,,,,True
RESEARCH,AGEC,691,614,,,,True
RESEARCH,AGEC,691,618,,,,True
RESEARCH,AGEC,691,620,,,,True
RESEARCH,AGEC,691,622,,,,True
RESEARCH,AGEC,691,624,,,,True
RESEARCH,AGEC,691,625,,,,True
RESEARCH,AGEC,691,626,,,,True
RESEARCH,AGEC,691,629,,,,True
RESEARCH,AGEC,691,631,,,,True
RESEARCH,AGEC,691,635,,,,True
RESEARCH,AGEC,691,636,,,,True
RESEARCH,AGEC,691,637,,,,True
RESEARCH,AGEC,691,638,,,,True
RESEARCH,AGEC,691,645,,,,True
RESEARCH,AGEC,691,647,,,,True
RESEARCH: IN-AB,AGEC,691,650,,,,True
RESEARCH: IN-AB,AGEC,691,656,,,,True
RESEARCH: IN-AB,AGEC,691,657,,,,True
RESEARCH: IN-AB,AGEC,691,658,,,,True
MOD AG SYS&RNW NAT RES,AGLS,101,502,M,3:00 PM,3:50 PM,False
LIFE SCI LEARNING COMM 2,AGLS,225,500,,,,True
FOUNDATIONS OF MONEY EDU,AGLS,235,501,TR,9:35 AM,10:50 AM,False
FOUNDATIONS OF MONEY EDU,AGLS,235,502,TR,3:55 PM,5:10 PM,False
FOUNDATIONS OF MONEY EDU,AGLS,235,503,MW,4:10 PM,5:25 PM,False
FOUNDATIONS OF MONEY EDU,AGLS,235,700,,,,True
FOUNDATIONS OF MONEY EDU,AGLS,235,701,,,,True
FOUNDATIONS OF MONEY EDU,AGLS,235,702,,,,True
AGLS STUDY ABROAD,AGLS,301,550,,,,True
FINANCIAL READINESS,AGLS,335,500,TR,9:35 AM,10:50 AM,False
FINC PLAN FOR PROF,AGLS,435,500,TR,3:55 PM,5:10 PM,False
FINC PLAN FOR PROF,AGLS,435,599,,,,True
FINC PLAN FOR PROF,AGLS,435,700,,,,True
INSUR & ESTATE PLANNING,AGLS,436,599,,,,True
INSUR & ESTATE PLANNING,AGLS,436,700,,,,True
INVESTMENT PLANNING,AGLS,438,500,TR,5:30 PM,6:45 PM,False
RETIREMENT PLANNING,AGLS,439,599,,,,True
RETIREMENT PLANNING,AGLS,439,700,,,,True
FINANCIAL PLANNING CAPSTONE,AGLS,441,700,,,,True
FINANCIAL PLANNING CAPSTONE,AGLS,441,900,MWF,1:50 PM,2:40 PM,False
SPTP: HACKATHON: FOOD JUSTICE,AGLS,489,598,,,,True
SPTP:EDUCATING FUTURE LEADERS,AGLS,489,599,,,,True
CO-OP ED IN AGRI,AGLS,492,500,,,,True
TEACHING SBAE & CLINICAL EXP,AGSC,302,900,R,9:35 AM,10:50 AM,False
TEACHING SBAE & CLINICAL EXP,AGSC,302,900,T,9:35 AM,10:50 AM,False
MGMT OF SUPERVISED AG EXPRNCES,AGSC,305,501,TR,8:00 AM,9:15 AM,False
TEACHING SKILLS AG METAL TECH,AGSC,363,501,W,3:51 PM,6:50 PM,False
TEACHING SKILLS AG METAL TECH,AGSC,363,501,W,1:50 PM,3:50 PM,False
MANAGE SAFETY IN AGSC PRGM,AGSC,373,500,T,4:31 PM,6:20 PM,False
MANAGE SAFETY IN AGSC PRGM,AGSC,373,500,T,2:20 PM,4:30 PM,False
TEACHING AG MECHANICS,AGSC,383,501,R,4:31 PM,6:20 PM,False
TEACHING AG MECHANICS,AGSC,383,501,R,2:20 PM,4:30 PM,False
LRNR-CNTRD INST IN AGSC,AGSC,425,502,R,8:00 AM,12:00 PM,False
LRNR-CNTRD INST IN AGSC,AGSC,425,502,F,8:00 AM,12:00 PM,False
PROF TEACHNG INTERN AGSC,AGSC,436,500,MWF,1:00 PM,5:00 PM,False
PROF TEACHNG INTERN AGSC,AGSC,436,500,MWF,8:00 AM,12:00 PM,False
SEMINAR,AGSC,481,501,T,8:00 AM,12:00 PM,False
SEMINAR,AGSC,481,501,T,1:00 PM,5:00 PM,False
FIELD EXPERIENCE,AGSC,484,525,TR,8:00 AM,12:00 PM,False
WRLD DRNK PROB GLB WTR SCARC,AGSM,105,500,TR,8:00 AM,9:15 AM,False
WRLD DRNK PROB GLB WTR SCARC,AGSM,105,501,TR,12:45 PM,2:00 PM,False
AGRI ENERGY & PWR SYSTEMS,AGSM,201,501,W,1:00 PM,2:50 PM,False
AGRI ENERGY & PWR SYSTEMS,AGSM,201,501,MW,9:10 AM,10:00 AM,False
AGRI ENERGY & PWR SYSTEMS,AGSM,201,502,W,3:00 PM,4:50 PM,False
AGRI ENERGY & PWR SYSTEMS,AGSM,201,502,MW,9:10 AM,10:00 AM,False
AGRI ENERGY & PWR SYSTEMS,AGSM,201,503,R,1:00 PM,2:50 PM,False
AGRI ENERGY & PWR SYSTEMS,AGSM,201,503,MW,9:10 AM,10:00 AM,False
SYSTEMS ANALYSIS AGRI,AGSM,301,500,MWF,10:20 AM,11:10 AM,False
SYSTEMS ANALYSIS AGRI,AGSM,301,501,MWF,10:20 AM,11:10 AM,False
AGRI MACHINERY MGMT,AGSM,310,501,W,9:10 AM,11:00 AM,False
AGRI MACHINERY MGMT,AGSM,310,501,MW,8:00 AM,8:50 AM,False
AGRI MACHINERY MGMT,AGSM,310,502,W,11:30 AM,1:20 PM,False
AGRI MACHINERY MGMT,AGSM,310,502,MW,8:00 AM,8:50 AM,False
FOOD PROCESS ENGR TECH,AGSM,315,501,W,11:10 AM,1:00 PM,False
FOOD PROCESS ENGR TECH,AGSM,315,501,TR,8:25 AM,9:15 AM,False
FOOD PROCESS ENGR TECH,AGSM,315,502,W,1:50 PM,3:40 PM,False
FOOD PROCESS ENGR TECH,AGSM,315,502,TR,8:25 AM,9:15 AM,False
AGRI INDUS APPL ELEC,AGSM,325,501,M,1:50 PM,3:40 PM,False
AGRI INDUS APPL ELEC,AGSM,325,501,MF,11:30 AM,12:20 PM,False
AGRI INDUS APPL ELEC,AGSM,325,502,M,4:00 PM,5:50 PM,False
AGRI INDUS APPL ELEC,AGSM,325,502,MF,11:30 AM,12:20 PM,False
AGRI INDUS APPL ELEC,AGSM,325,503,F,8:00 AM,9:50 AM,False
AGRI INDUS APPL ELEC,AGSM,325,503,MF,11:30 AM,12:20 PM,False
TECH ENV NAT RES ENGR,AGSM,337,501,MW,4:10 PM,5:25 PM,False
OCCUPATIONAL SAFETY MGMT,AGSM,360,501,TR,3:55 PM,5:10 PM,False
OCCUPATIONAL SAFETY MGMT,AGSM,360,502,TR,3:55 PM,5:10 PM,False
MGMT AGRI SYSTM II,AGSM,440,901,TR,9:35 AM,10:50 AM,False
GLOBAL AG ISSUES,ALEC,350,501,TR,12:45 PM,2:00 PM,False
PRINCIPLES POSITIVE YOUTH DEV,ALEC,370,500,TR,12:45 PM,2:00 PM,False
SKILLS & TECH YOUTH DEVEL PRO,ALEC,371,500,MWF,10:20 AM,11:10 AM,False
CAMP MANAGEMENT & ADMIN,ALEC,377,500,MWF,8:00 AM,8:50 AM,False
HIGH-IMPACT EXPERIENCE,ALEC,399,500,,,,True
HIGH-IMPACT EXPERIENCE,ALEC,399,501,,,,True
TECH INSTR DESIG STR AG,ALEC,412,599,,,,True
TECH INSTR DESIG STR AG,ALEC,412,700,,,,True
PRINCIPLES OF PROGRAM EVAL,ALEC,425,700,,,,True
GLBL SOC JSTICE ISS AGRI,ALEC,450,500,TR,2:20 PM,3:35 PM,False
APP INTL DEV THEORY AGRI: NAM,ALEC,460,500,,,,True
APP INTL DEV THEORY AGRI: NAM,ALEC,460,500,,,,True
GRANT PROG EVAL YOUTH DEV ORG,ALEC,472,900,MWF,1:50 PM,2:40 PM,False
DIRECTED STUDIES,ALEC,485,500,,,,True
DIRECTED STUDIES,ALEC,485,513,,,,True
DIRECTED STUDIES,ALEC,485,520,,,,True
DIRECTED STUDIES,ALEC,485,539,,,,True
DIRECTED STUDIES: NAM,ALEC,485,550,,,,True
RESEARCH,ALEC,491,509,,,,True
PRIN OF ADULT EDUCATION,ALEC,610,699,,,,True
PRIN OF ADULT EDUCATION,ALEC,610,700,,,,True
INSTRUCT DESIGN ONLINE,ALEC,612,699,,,,True
INSTRUCT DESIGN ONLINE,ALEC,612,700,,,,True
PHILOSOPHY OF AGED,ALEC,615,600,T,3:55 PM,6:55 PM,False
DATA COLL ANALY INTRP,ALEC,622,601,W,1:50 PM,4:50 PM,False
DATA COLL ANALY INTRP,ALEC,622,601,W,3:30 PM,4:50 PM,False
PROG EVAL & ORG ACCTBLTY,ALEC,625,601,M,3:00 PM,6:00 PM,False
DEV & PLAN COMMUNITY EDU,ALEC,631,600,W,4:10 PM,7:10 PM,False
METH OF TECH CHANGE,ALEC,640,699,,,,True
METH OF TECH CHANGE,ALEC,640,700,,,,True
EFFECTIVE SKILLS FOR YOUTH DEV,ALEC,671,699,,,,True
EFFECTIVE SKILLS FOR YOUTH DEV,ALEC,671,700,,,,True
YOUTH DEV CAPSTONE EXPERIENCE,ALEC,677,699,,,,True
YOUTH DEV CAPSTONE EXPERIENCE,ALEC,677,700,,,,True
SEMINAR,ALEC,681,600,F,1:50 PM,2:40 PM,False
PROFESSIONAL INTERNSHIP,ALEC,684,609,,,,True
DIRECTED STUDIES:NAM,ALEC,685,550,,,,True
DIRECTED STUDIES,ALEC,685,601,,,,True
DIRECTED STUDIES,ALEC,685,608,,,,True
DIRECTED STUDIES,ALEC,685,609,,,,True
DIRECTED STUDIES,ALEC,685,610,,,,True
DIRECTED STUDIES,ALEC,685,612,,,,True
DIRECTED STUDIES,ALEC,685,613,,,,True
DIRECTED STUDIES,ALEC,685,622,,,,True
DIRECTED STUDIES,ALEC,685,624,,,,True
DIRECTED STUDIES,ALEC,685,702,,,,True
RESEARCH,ALEC,691,608,,,,True
RESEARCH,ALEC,691,609,,,,True
RESEARCH,ALEC,691,610,,,,True
RESEARCH,ALEC,691,612,,,,True
RESEARCH,ALEC,691,613,,,,True
RESEARCH,ALEC,691,619,,,,True
RESEARCH,ALEC,691,624,,,,True
RESEARCH,ALEC,691,626,,,,True
RESEARCH,ALEC,691,637,,,,True
RESEARCH: IN-AB,ALEC,691,651,,,,True
RESEARCH: IN-AB,ALEC,691,659,,,,True
RESEARCH: IN-AB,ALEC,691,674,,,,True
RESEARCH: IN-AB,ALEC,691,678,,,,True
RESEARCH: IN-AB,ALEC,691,687,,,,True
PROFESSIONAL STUDY,ALEC,692,701,,,,True
PROFESSIONAL STUDY,ALEC,693,702,,,,True
FRNTRS IN RESEARCH,ALEC,695,699,,,,True
FRNTRS IN RESEARCH,ALEC,695,700,,,,True
QUAL RESEARCH IN AGED,ALEC,696,600,R,3:55 PM,6:55 PM,False
INTRO TO LEADERSHIP,ALED,202,501,MWF,10:20 AM,11:10 AM,False
INTRO TO LEADERSHIP,ALED,202,502,MWF,10:20 AM,11:10 AM,False
INTRO TO LEADERSHIP,ALED,202,503,MWF,10:20 AM,11:10 AM,False
INTRO TO LEADERSHIP,ALED,202,700,,,,True
INTRO TO LEADERSHIP,ALED,202,701,,,,True
INTRO TO LEADERSHIP,ALED,202,702,,,,True
DIRECTED STUDIES,ALED,285,526,,,,True
PERSONAL LEADERSHIP EDUC,ALED,301,501,TR,11:10 AM,12:25 PM,False
PERSONAL LEADERSHIP EDUC,ALED,301,502,MWF,11:30 AM,12:20 PM,False
PERSONAL LEADERSHIP EDUC,ALED,301,700,,,,True
LDSHIP MULTICULTURAL WORLD,ALED,323,500,TR,11:10 AM,12:25 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,900,,,,True
SURVEY LEADERSHIP THEORY,ALED,340,901,F,8:00 AM,8:50 AM,False
SURVEY LEADERSHIP THEORY,ALED,340,901,MW,12:40 PM,1:30 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,903,F,9:10 AM,10:00 AM,False
SURVEY LEADERSHIP THEORY,ALED,340,903,MW,12:40 PM,1:30 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,904,MW,12:40 PM,1:30 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,904,F,10:20 AM,11:10 AM,False
SURVEY LEADERSHIP THEORY,ALED,340,905,MW,12:40 PM,1:30 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,905,F,11:30 AM,12:20 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,907,MW,12:40 PM,1:30 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,907,F,12:40 PM,1:30 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,908,MW,12:40 PM,1:30 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,908,F,1:50 PM,2:40 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,931,R,8:00 AM,8:50 AM,False
SURVEY LEADERSHIP THEORY,ALED,340,931,MW,12:40 PM,1:30 PM,False
SURVEY LEADERSHIP THEORY,ALED,340,932,R,9:35 AM,10:25 AM,False
SURVEY LEADERSHIP THEORY,ALED,340,932,MW,12:40 PM,1:30 PM,False
SURVEY LEADERSHIP THEORY: NAM,ALED,340,950,,,,True
TEAM LEARNING,ALED,341,500,MWF,10:20 AM,11:10 AM,False
LEADERSHIP OF VOLUNTEERS,ALED,344,700,,,,True
ADVD PROF LEADERSHIP DEV,ALED,401,500,WF,10:20 AM,11:45 AM,False
CULTURAL PLRLSM IN AGRI,ALED,422,500,TR,12:45 PM,2:00 PM,False
CULTURAL PLRLSM IN AGRI: CRI,ALED,422,550,,,,True
APPLD ETHICS IN LDRSHIP,ALED,424,501,TR,12:45 PM,2:00 PM,False
